age,city,country,finalWorth,firstName,gender,industries,lastName,rank,source
56,Hong Kong,Hong Kong,3200,Hoi Pang,M,Real Estate,Kei,951,real estate
81,,Taiwan,3200,Rudy,M,Finance & Investments,Ma,951,finance
66,Beirut,Lebanon,3200,Najib,M,Telecom,Mikati,951,telecom
77,Beirut,Lebanon,3200,Taha,M,Telecom,Mikati,951,telecom
78,Salt Lake City,United States,3200,Gail,F,Automotive,Miller,951,car dealerships
51,Mumbai,India,3200,Vikas,M,Real Estate,Oberoi,951,real estate
63,Dallas,United States,3200,H. Ross,M,Real Estate,Perot,951,real estate
75,Fortaleza,Brazil,3200,Candido,M,Healthcare,Pinheiro Koren de Lima,951,"hospitals, health insurance"
47,Park City,United States,3200,Matthew,M,Technology,Prince,951,cybersecurity
62,Chicago,United States,3200,Penny,F,Finance & Investments,Pritzker,951,"hotels, investments"
57,Tokyo,Japan,3200,Yasumitsu,M,Telecom,Shigeta,951,mobile phone retailer
40,Stockholm,Sweden,3200,Sebastian,M,Finance & Investments,Siemiatkowski,951,fintech
45,Rye,United States,3200,Barry,M,Finance & Investments,Silbert,951,cryptocurrency
45,New York,United States,3200,Daniel,M,Finance & Investments,Sundheim,951,hedge funds
73,Hong Kong,Hong Kong,3200,Rita,F,Real Estate,Tong Liu,951,real estate
61,Hanoi,Vietnam,3200,Long,M,Manufacturing,Tran Dinh,951,steel
72,Shaoxing,China,3200,Daocai,M,Diversified,Zhang,951,valves
69,Stoke-on-Trent,United Kingdom,3100,John,M,Telecom,Caudwell,984,mobile phones
86,London,United Kingdom,3100,Philippe,M,Service,Foriel-Destezet,984,employment agency
78,Küsnacht,Switzerland,3100,Walter,M,Automotive,Frey,984,car dealerships
62,Milan,Italy,3100,Alessandra,F,Food & Beverage,Garavoglia,984,spirits
57,Pleasanton,United States,3100,Peter,M,Technology,Gassner,984,software
60,North York,Canada,3100,Mitchell,M,Real Estate,Goldhar,984,real estate
74,Luzerne,Switzerland,3100,Otto,M,Construction & Engineering,Happel,984,engineering
75,Bristol,United Kingdom,3100,Peter,M,Finance & Investments,Hargreaves,984,financial services
43,Seoul,South Korea,3100,Bom,M,Technology,Kim,984,online retailing
49,Shanghai,China,3100,Gaiteng,M,Manufacturing,Li,984,hair dryers
64,Ruzhou,China,3100,Liufa,M,Diversified,Li,984,"steel, diversified"
51,Hangzhou,China,3100,Weiding,M,Diversified,Lu,984,diversified
70,Mumbai,India,3100,Harsh,M,Food & Beverage,Mariwala,984,consumer goods
58,Ahmedabad,India,3100,Samir,M,Healthcare,Mehta,984,"pharmaceuticals, power"
67,Ahmedabad,India,3100,Sudhir,M,Healthcare,Mehta,984,"pharmaceuticals, power"
68,Delhi,India,3100,Pawan,M,Automotive,Munjal,984,motorcycles
51,Ho Chi Minh City,Vietnam,3100,Thi Phuong Thao,F,Diversified,Nguyen,984,airlines
75,Mumbai,India,3100,Madhukar,M,Manufacturing,Parekh,984,adhesives
50,,Switzerland,3100,Sergei,M,Finance & Investments,Popov,984,banking
77,Beverly Hills,United States,3100,Haim,M,Media & Entertainment,Saban,984,"TV network, investments"
47,New York,United States,3100,Karthik,M,Finance & Investments,Sarma,984,hedge fund
70,Bremen,Germany,3100,Klaus-Peter,M,Service,Schulenberg,984,ticketing service
65,Fort Collins,United States,3100,Pat,F,Healthcare,Stryker,984,medical equipment
62,New York,United States,3100,Jeff,M,Real Estate,Sutton,984,real estate
64,Franklin,United States,3100,Jon,M,Gambling & Casinos,Yarbrough,984,video games
41,Singapore,Singapore,3100,Gang,M,Media & Entertainment,Ye,984,gaming
51,Hangzhou,China,3100,Zheng,M,Technology,Yi,984,software
56,Shenzhen,China,3100,Fan,M,Technology,Zhang,984,touch screens
55,New York,United States,3000,William,M,Finance & Investments,Ackman,1012,hedge funds
51,Wilen bei Wollerau,Switzerland,3000,Markus,M,Manufacturing,Blocher,1012,chemicals
87,San Diego,United States,3000,Neal,M,Manufacturing,Blue,1012,defense
65,Zurich,Switzerland,3000,Eva Maria,F,Technology,Bucher-Haefner,1012,"software, investments"
67,Taipei,Taiwan,3000,Kuo-Hua,M,Logistics,Chang,1012,"shipping, airlines"
59,Clearwater,United States,3000,Todd,M,Fashion & Retail,Christopher,1012,hair care products
51,Seoul,South Korea,3000,Euisun,M,Logistics,Chung,1012,Hyundai
91,London,United Kingdom,3000,Bernard,M,Sports,Ecclestone,1012,Formula One
78,Tel Aviv,Israel,3000,Michael,M,Technology,Federmann,1012,"defense, hotels"
67,Ohningen,Germany,3000,Gudrun,F,Healthcare,Heine,1012,medical devices
81,Vienna,Austria,3000,Heidi,F,Fashion & Retail,Horten,1012,retail
61,Hong Kong,Hong Kong,3000,Dawen,M,Manufacturing,Huang,1012,silicon
89,Highland Park,United States,3000,Sheldon,M,Food & Beverage,Lavin,1012,meat processing
56,Fuzhou,China,3000,Min,M,Technology,Li,1012,semiconductor
53,Guangzhou,China,3000,Yunchao,M,Food & Beverage,Liang,1012,nutritional supplements
53,Austin,United States,3000,Joseph,M,Technology,Liemandt,1012,software
61,London,United Kingdom,3000,Strive,M,Telecom,Masiyiwa,1012,telecom
66,Tokyo,Japan,3000,Masahiro,M,Fashion & Retail,Miki,1012,shoes
0,foshan,China,3000,Laican,M,Food & Beverage,Pan,1012,soy sauce
78,Ahmedabad,India,3000,Karsanbhai,M,Diversified,Patel,1012,consumer goods
64,Mumbai,India,3000,Arvind,M,Automotive,Poddar,1012,tires
60,Como,Italy,3000,Remo,M,Fashion & Retail,Ruffini,1012,winter jackets
68,Jakarta,Indonesia,3000,Eddy Kusnadi,M,Media & Entertainment,Sariaatmadja,1012,"media, tech"
84,Leipzig,Germany,3000,Sybill,F,Healthcare,Storz,1012,medical devices
62,Geneva,Switzerland,3000,Lawrence,M,Fashion & Retail,Stroll,1012,fashion investments
0,Surabaya,Indonesia,3000,Wijono & Hermanto,M,Manufacturing,Tanoko,1012,paints
56,Vienna,Austria,3000,Michael,M,Manufacturing,Tojner,1012,"batteries, investments"
75,Palm Beach,United States,3000,Donald,M,Real Estate,Trump,1012,real estate
71,Hsinchu,Taiwan,3000,Ming-kai,M,Technology,Tsai,1012,semiconductors
68,Springdale,United States,3000,John,M,Food & Beverage,Tyson,1012,food processing
73,Mexico City,Mexico,3000,Rufino,M,Metals & Mining,Vigil Gonzalez,1012,steel
35,Beijing,China,3000,Ning,M,Media & Entertainment,Wang,1012,toys
58,Langfang,China,3000,Yusuo,M,Energy,Wang,1012,natural gas distribution
87,Shenyang,China,3000,Zhigang,M,Food & Beverage,Wu,1012,bakery chain
71,Nanjing,China,3000,Juhua,F,Healthcare,Xie,1012,pharmaceuticals
57,Los Altos,United States,3000,Oren,M,Finance & Investments,Zeev,1012,investments
74,New York,United States,3000,Charles,M,Media & Entertainment,Zegar,1012,Bloomberg LP
49,Hong Kong,Hong Kong,3000,Lei,M,Finance & Investments,Zhang,1012,investments
56,Beijing,China,3000,Shiyi,,Real Estate,Zhang Xin & Pan,1012,real estate
0,Beijing,China,3000,Yan,F,Real Estate,Zhu,1012,real estate
84,New York,United States,3000,Mortimer,M,Real Estate,Zuckerman,1012,"real estate, media"
80,Madrid,Spain,2900,Juan,M,Finance & Investments,Abello,1053,investments
62,London,United Kingdom,2900,John,M,Finance & Investments,Armitage,1053,hedge funds
49,Seoul,South Korea,2900,Si-hyuk,M,Media & Entertainment,Bang,1053,entertainment
47,Rheinfelden,Switzerland,2900,Miriam,F,Manufacturing,Baumann-Blocher,1053,chemicals
70,San Francisco,United States,2900,Riley,M,Construction & Engineering,Bechtel,1053,"engineering, construction"
65,,Germany,2900,Wilhelm,M,Healthcare,Beier,1053,pharmaceuticals
60,Beverly Hills,United States,2900,Nicolas,M,Real Estate,Berggruen,1053,"real estate, investments"
64,Ho Chi Minh,Vietnam,2900,Thanh Nhon,M,Real Estate,Bui,1053,real estate
64,Taixing,China,2900,Longxiang,M,Healthcare,Cao,1053,pharmaceuticals
54,Chengdu,China,2900,Wen,M,Food & Beverage,Deng,1053,flavorings
50,New York,United States,2900,Daniel,M,Technology,Dines,1053,software
66,New York,United States,2900,Joseph,M,Finance & Investments,Edelman,1053,hedge funds
62,London,United Kingdom,2900,N. Murray,M,Energy,Edwards,1053,oil & gas
66,New York,United States,2900,Jane,F,Real Estate,Goldman,1053,real estate
58,Kunming,China,2900,Zhenyu,M,Fashion & Retail,Guo,1053,cosmetics
84,Phoenix,United States,2900,Stewart,M,Finance & Investments,Horejsi,1053,Berkshire Hathaway
74,Shantou,China,2900,Zhenda,M,Construction & Engineering,Huang,1053,construction
82,East Aurora,United States,2900,Jeremy,M,Service,Jacobs,1053,food service
70,New York,United States,2900,Hamilton,M,Finance & Investments,James,1053,investments
45,Peyia,Cyprus,2900,Valentin,M,Technology,Kipyatkov,1053,software
58,Beijing,China,2900,Zhongchu,M,Technology,Li,1053,software
53,Stockholm,Sweden,2900,Martin,M,Technology,Lorentzon,1053,Spotify
85,Temple,United States,2900,Drayton,M,Fashion & Retail,McLane,1053,"Walmart, logistics"
0,Hamburg,Germany,2900,Benjamin,M,Fashion & Retail,Otto,1053,retail
85,Birmingham,United States,2900,Roger,M,Automotive,Penske,1053,cars
45,New York,United States,2900,Olivier,M,Technology,Pomel,1053,cloud computing
56,Hong Kong,Hong Kong,2900,Jean,M,Finance & Investments,Salata,1053,finance
54,Amsterdam,Netherlands,2900,Arnout,M,Technology,Schuijff,1053,payments software
59,Jiaxing,China,2900,Hua,M,Technology,Shen,1053,semiconductors
62,Singapore,Singapore,2900,Martua,M,Manufacturing,Sitorus,1053,palm oil
65,Warsaw,Poland,2900,Zygmunt,M,Media & Entertainment,Solorz-Zak,1053,TV broadcasting
65,Little Rock,United States,2900,Warren,M,Finance & Investments,Stephens,1053,investment banking
66,Suzhou,China,2900,Jinkui,M,Manufacturing,Tang,1053,"textiles, petrochemicals"
66,Brookline,United States,2900,Alan,M,Technology,Trefler,1053,software
75,Fukuoka,Japan,2900,Masateru,M,Fashion & Retail,Uno,1053,drugstores
73,Idaho Falls,United States,2900,Frank,M,Fashion & Retail,VanderSloot,1053,"nutrition, wellness products"
60,Danyang,China,2900,Guangming,M,Healthcare,Wu,1053,medical equipment
54,Ningde,China,2900,Kai,M,Energy,Wu,1053,batteries
51,Dongguan,China,2900,Fan,M,Automotive,Ye,1053,auto dealerships
52,Jeju-do,South Korea,2900,Jung-hyun,F,Media & Entertainment,Yoo,1053,online games
56,Ningde,China,2900,Fenggang,M,Energy,Zhao,1053,batteries
58,Shanghai,China,2900,Xiaodong,M,Manufacturing,Zheng,1053,manufacturing
61,Jiangyin,China,2900,Jianping,M,Fashion & Retail,Zhou,1053,fashion retail
76,Rio de Janeiro,Brazil,2800,Jose Joao,M,Finance & Investments,Abdalla Filho,1096,investments
50,Palo Alto,United States,2800,Brian,M,Technology,Acton,1096,WhatsApp
73,Boston,United States,2800,Bill,M,Fashion & Retail,Alfond,1096,shoes
76,Scarborough,United States,2800,Susan,F,Fashion & Retail,Alfond,1096,shoes
77,Weston,United States,2800,Ted,M,Fashion & Retail,Alfond,1096,shoes
53,New York,United States,2800,Felix,M,Finance & Investments,Baker,1096,biotech investing
55,New York,United States,2800,Julian,M,Finance & Investments,Baker,1096,investing
52,,,2800,Karen Virginia,F,Food & Beverage,Beckmann Legoretta,1096,tequila
64,Sao Paulo,Brazil,2800,Maurizio,M,Healthcare,Billi,1096,generic drugs
44,Melsungen,Germany,2800,Otto Philipp,M,Healthcare,Braun,1096,medical technology
43,San Francisco,United States,2800,Garrett,M,Technology,Camp,1096,Uber
70,Hangzhou,China,2800,Ji,M,Manufacturing,Cao,1096,manufacturing
56,Shenzhen,China,2800,Hua,M,Real Estate,Chen,1096,real estate
77,Austin,United States,2800,John Paul,M,Fashion & Retail,DeJoria,1096,"hair products, tequila"
81,Zurich,Switzerland,2800,Beda,M,Healthcare,Diethelm,1096,hearing aids
67,Bangalore,India,2800,K.,M,Technology,Dinesh,1096,software services
52,Zhuhai,China,2800,Fan,M,Healthcare,Dong,1096,medical devices
76,Paradise Valley,United States,2800,Bennett,M,Food & Beverage,Dorrance,1096,Campbell Soup
57,Zug,Switzerland,2800,Marcel,M,Finance & Investments,Erni,1096,private equity
77,Pune,India,2800,Abhay,M,Automotive,Firodia,1096,automobiles
54,Zug,Switzerland,2800,Alfred,M,Finance & Investments,Gantner,1096,private equity
79,New York,United States,2800,Allan,M,Real Estate,Goldman,1096,real estate
67,Rhinebeck,United States,2800,Amy,F,Real Estate,Goldman Fowler,1096,real estate
73,New York,United States,2800,J. Tomilson,M,Finance & Investments,Hill,1096,investments
54,Putian,China,2800,Jie,M,Manufacturing,Hong,1096,paint
72,San Juan Islands,United States,2800,James,M,Fashion & Retail,Jannard,1096,sunglasses
45,Los Angeles,United States,2800,Travis,M,Technology,Kalanick,1096,Uber
76,New York,United States,2800,Diane,F,Real Estate,Kemper,1096,real estate
51,Paradise Valley,United States,2800,George,M,Technology,Kurtz,1096,security software
81,Singapore,Singapore,2800,Leng Beng,M,Diversified,Kwek,1096,diversified
36,Hong Kong,Hong Kong,2800,Geoffrey,M,Real Estate,Kwok,1096,real estate
0,Foshan,China,2800,Jianping,M,Food & Beverage,Lai,1096,soy sauce
77,London,United Kingdom,2800,Maritsa,F,Real Estate,Lazari,1096,real estate
47,New York,United States,2800,Alexis,M,Technology,Lê-Quôc,1096,cloud computing
61,Hong Kong,Hong Kong,2800,Angela,F,Real Estate,Leong,1096,casinos
75,Taipei,Taiwan,2800,Chen-hai,M,Real Estate,Lin,1096,real estate
94,Lugano,Switzerland,2800,Sergio,M,Service,Mantegazza,1096,travel
83,Vorden,Netherlands,2800,Hans,M,Finance & Investments,Melchers,1096,"chemicals, investments"
67,Merseyside,United Kingdom,2800,Tom,M,Fashion & Retail,Morris,1096,retail
79,Kingscourt,Ireland,2800,Eugene,M,Manufacturing,Murtagh,1096,building materials
68,Paris,France,2800,Philip,M,Diversified,Niarchos,1096,art collection
57,Hong Kong,Hong Kong,2800,Dong,F,Fashion & Retail,Pan,1096,consumer goods
42,Los Angeles,United States,2800,Sean,M,Technology,Parker,1096,Facebook
83,Palo Alto,United States,2800,Richard,M,Real Estate,Peery,1096,real estate
86,Buenos Aires,Argentina,2800,Gregorio,M,Energy,Perez Companc,1096,oil & gas
72,Santiago,Chile,2800,Sebastian,M,Finance & Investments,Piñera,1096,investments
78,Nicasio,United States,2800,Nicholas,M,Finance & Investments,Pritzker,1096,"hotels, investments"
67,Palo Alto,United States,2800,Jeff,M,Technology,Rothschild,1096,Facebook
56,Highland Park,United States,2800,Steven,M,Technology,Sarowitz,1096,payroll software
76,Bologna,Italy,2800,Isabella,F,Manufacturing,Seràgnoli,1096,packaging
70,Toronto,Canada,2800,Stephen,M,Finance & Investments,Smith,1096,finance and investments
66,Naples,United States,2800,William,M,Technology,Stone,1096,software
59,Tianjin,China,2800,Hongbin,M,Real Estate,Sun,1096,real estate
72,Yingkou,China,2800,Shoukuan,M,Manufacturing,Sun,1096,"metals, coal"
69,Manila,Philippines,2800,Henry,M,Diversified,Sy,1096,diversified
70,Manila,Philippines,2800,Andrew,M,Diversified,Tan,1096,diversified
62,Denver,United States,2800,Kenneth,M,Service,Tuchman,1096,call centers
84,Hong Kong,Hong Kong,2800,Chee Hwa,M,Logistics,Tung,1096,shipping
64,Nur-Sultan,Kazakhstan,2800,Bulat,M,Metals & Mining,Utemuratov,1096,"mining, banking, hotels"
0,Battenberg,Germany,2800,Anna Katharina,F,Manufacturing,Viessmann,1096,heating and cooling equipment
73,Zhaoyuan,China,2800,Xicheng,M,Manufacturing,Wang,1096,tires
60,Zug,Switzerland,2800,Urs,M,Finance & Investments,Wietlisbach,1096,private equity
57,Hong Kong,Hong Kong,2800,Man Li,M,Manufacturing,Wong,1096,furniture
65,,Singapore,2800,Weitong,M,Metals & Mining,Xie,1096,cobalt
87,Hangzhou,China,2800,Chuanhua,M,Manufacturing,Xu,1096,"chemicals, logistics"
59,Hangzhou,China,2800,Xiaoping,M,Healthcare,Ye,1096,pharmaceuticals
55,Beijing,China,2800,Weiguo,M,Technology,Zhao,1096,IT products
52,New York,United States,2700,Ben,M,Real Estate,Ashkenazy,1163,real estate
80,Brownsville,United States,2700,Bill,M,Manufacturing,Austin,1163,hearing aids
61,Prague,Czechia,2700,Pavel,M,Technology,Baudis,1163,software
45,Hamburg,Germany,2700,Yvonne,F,Media & Entertainment,Bauer,1163,"magazines, media"
84,Treviso,Italy,2700,Giuliana,F,Fashion & Retail,Benetton,1163,"fashion retail, investments"
86,Ponzano Veneto,Italy,2700,Luciano,M,Fashion & Retail,Benetton,1163,"fashion retail, investments"
56,San Francisco,United States,2700,Aneel,M,Technology,Bhusri,1163,business software
84,The Woodlands,United States,2700,George,M,Energy,Bishop,1163,oil & gas
84,Delhi,India,2700,Vivek Chand,M,Food & Beverage,Burman,1163,consumer goods
90,Hsinchu,Taiwan,2700,Morris,M,Technology,Chang,1163,semiconductors
54,Shanghai,China,2700,Jinxia,F,Finance & Investments,Chen,1163,investments
63,Seoul,South Korea,2700,Jung-ho,M,Finance & Investments,Cho,1163,finance
81,Toronto,Canada,2700,Jack,M,Finance & Investments,Cockwell,1163,"real estate, private equity"
75,Tampa,United States,2700,Edward,M,Real Estate,DeBartolo,1163,shopping centers
85,Sao Paulo,Brazil,2700,Abilio dos Santos,M,Fashion & Retail,Diniz,1163,retail
78,Dublin,Ireland,2700,John,M,Food & Beverage,Dorrance,1163,Campbell Soup
61,Zhuji,China,2700,Hailiang,M,Metals & Mining,Feng,1163,"copper, education"
58,Huzhou,China,2700,Xingjiang,M,Manufacturing,Gao,1163,steel
74,Mexico City,Mexico,2700,Carlos,M,Diversified,Hank Rhon,1163,banking
66,Delhi,India,2700,Vivek,M,Manufacturing,Jain,1163,chemicals
65,Franklin,United States,2700,Brad,M,Real Estate,Kelley,1163,tobacco
68,Madrid,Spain,2700,Alicia,F,Finance & Investments,Koplowitz,1163,"construction, investments"
56,Changsha,China,2700,Li,M,Healthcare,Li,1163,healthcare
75,Palm Beach,United States,2700,C. Dean,M,Food & Beverage,Metropoulos,1163,investments
75,Gothenburg,Sweden,2700,Dan,M,Diversified,Olsson,1163,diversified
57,Zug,Switzerland,2700,Tor,M,Metals & Mining,Peterson,1163,commodities
68,San Francisco,United States,2700,John,M,Finance & Investments,Pritzker,1163,"hotels, investments"
69,Dubai,United Arab Emirates,2700,Hussain,M,Real Estate,Sajwani,1163,real estate
60,,Taiwan,2700,Cheng,M,Manufacturing,Tseng,1163,petrochemicals
53,Los Altos Hills,United States,2700,Jerry,M,Technology,Yang,1163,Yahoo
72,Singapore,Singapore,2700,Takao,M,Fashion & Retail,Yasuda,1163,retail
56,Ningbo,China,2700,Qibing,M,Manufacturing,Yu,1163,glass
46,Jiaxing,China,2700,Xuezheng,M,Technology,Zhang,1163,telecom
0,Dubai,United Arab Emirates,2600,Abdulla bin Ahmad,M,Diversified,Al Ghurair,1196,diversified
68,Barcelona,Spain,2600,Isak,M,Fashion & Retail,Andic,1196,fashion retail
71,Hong Kong,Hong Kong,2600,Harindarpal,M,Finance & Investments,Banga,1196,commodities
58,,United Kingdom,2600,Anne,F,Healthcare,Beaufour,1196,pharmaceuticals
56,London,United Kingdom,2600,Henri,M,Healthcare,Beaufour,1196,pharmaceuticals
58,Delhi,India,2600,Sanjeev,M,Technology,Bikhchandani,1196,Internet
89,Miami,United States,2600,Norman,M,Automotive,Braman,1196,"art, car dealerships"
84,Ormond Beach,United States,2600,J. Hyatt,M,Finance & Investments,Brown,1196,insurance
74,Phnom Penh,Cambodia,2600,Lip Keong,M,Gambling & Casinos,Chen,1196,"casinos, property, energy"
62,San Francisco,United States,2600,Jim,M,Finance & Investments,Coulter,1196,private equity
